기관명,기관구분,주소,홈페이지
충남대학교산학협력단,기초정신건강복지센터,충청북도옥천군옥천읍삼양로8길10,www.okmind.or.kr
충남대학교병원,기초정신건강복지센터,대전광역시동구현암로22(삼성동),www.ddmhc.or.kr
충남대학교병원,기초정신건강복지센터,세종특별자치시조치원읍수원지1길16세종시립의원2층,www.sjcmhc.com
충남대학교병원,국립,대전광역시중구문화로282(대사동),
충남대학교병원,상급종합병원,대전광역시중구문화로282(대사동),
충남도청건강증진식품과,보건소,충청남도홍성군홍북면충남대로21(본관동),
충무사랑병원,병원,충청남도천안시서북구성정공원1길9(성정동),
충북대학교병원,국립,충청북도청주시서원구1순환로776,
충북대학교병원,상급종합병원,충청북도청주시서원구1순환로776-0(개신동),
충북대학교병원,광역정신건강복지센터,충청북도청주시서원구1순환로771,www.cbmind.or.kr
충북대학교병원,기초정신건강복지센터,충청북도청주시상당구남일면단재로480,www.bestsangdangcenter.or.kr
충북도청보건정책과,보건소,충청북도청주시상당구상당로82(문화동),
충주시보건소,보건소,충청북도충주시으뜸로21,
충주어울림센터,정신재활시설,충청북도충주시도장관주로34-12,www.ksdw.or.kr/cjoulim
충청남도서산의료원,종합병원,충청남도서산시중앙로149(석림동),
충청남도홍성의료원,공립,충청남도홍성군홍성읍조양로224,
충청남도홍성의료원,종합병원,충청남도홍성군홍성읍조양로224(),
충청북도청주의료원,공립,충청북도청주시서원구흥덕로48,
충청북도청주의료원,종합병원,충청북도청주시서원구흥덕로48(사직동),
치료감호소,국립,충청남도공주시반포면반포초교길253,
치유나무정신건강의학과의원,의원,경기도고양시일산동구정발산로43-20307호(장항동센트럴프라자),
치유숲정신건강의학과의원,의원,전라북도전주시완산구서원로320(중화산동1가),
치유정신건강의학과의원,의원,경상남도진주시동진로1824층(상대동),
치유정신건강의학과의원,의원,서울특별시은평구은평로12113층(응암동),
칠곡경대정신건강의학과의원,의원,대구광역시북구칠곡중앙대로3932층(태전동),
칠곡경북대학교병원,국립,대구광역시북구호국로807,
칠곡경북대학교병원,상급종합병원,대구광역시북구호국로807칠곡경북대학교병원(학정동),
칠곡군보건소,보건소,경상북도칠곡군왜관읍관문로1길30,
칠곡동아정신건강의학과의원,의원,대구광역시북구칠곡중앙대로4284층(읍내동),
칠곡시몬병원,기초정신건강복지센터,경상북도칠곡군왜관읍관문로1길30,www.cgmental.co.kr
칠곡연합정신건강의학과의원,의원,대구광역시북구칠곡중앙대로4002층(태전동),
카톨릭대학교산학협력단,기초정신건강복지센터,경기도시흥시호현로55,
카프성모병원,병원,경기도고양시일산동구일산로86(백석동한국음주문화센터),
카프여성거주시설,정신재활시설,서울특별시마포구성미산로5길50-15,www.karfwtc.com
카프이용센터,정신재활시설,경기도고양시일산동구일산로86,www.karfcenter.or.kr
카프치료공동체둥지,정신재활시설,서울특별시은평구연서로37가길10-10201호,karfnest.smpon.kr
카프치료공동체감나무집,정신재활시설,서울특별시마포구연남동565-37,karftc.or.kr
컴넷하우스,정신재활시설,부산광역시수영구망미배산로76번나길27,cnh.bulgukto.or.kr
쿨쿨정신건강의학과의원,의원,부산광역시부산진구서전로74층(부전동),
큰빛병원,기초정신건강복지센터,울산광역시남구삼산중로132(삼산동남구보건소3층),www.usmhc.or.kr
큰빛병원,병원,울산광역시남구문수로457번길5(신정동),
큰빛웅촌병원,병원,울산광역시울주군웅촌면웅촌로685(),
클럽하우스해피투게더,정신재활시설,인천광역시계양구계양산로19(2층),www.clubhappy.or.kr
탑동병원,병원,제주특별자치도제주시탑동로26(삼도이동),
탑정신건강의학과의원,의원,서울특별시강남구강남대로408YBM강남센터12층(역삼동),
태능성심정신건강의학과의원,의원,서울특별시노원구동일로9872층(공릉동),
태백시보건소,보건소,강원도태백시태백로905,
태안군정신건강복지센터,기초정신건강복지센터,충청남도태안군태안읍서해로1952-16,
태안군보건의료원,보건소,충청남도태안군태안읍서해로1952-16,
태원정신건강의학과의원,의원,전라남도목포시교육로773층(상동),
태화샘솟는집,정신재활시설,서울특별시마포구아현동772,www.fountainhouse.or.kr
태화해뜨는샘,정신재활시설,서울특별시강남구광평로185태화기독교사회복지관3층,www.sunrising.org
태훈의료재단,기초정신건강복지센터,경상북도봉화군봉화읍봉화로1203,www.bhmhwc.com
토마스정신과의원,의원,서울특별시강남구논현로150길265층(논현동),
통영시정신건강복지센터,기초정신건강복지센터,경상남도통영시안개4길1083층,www.tongyeong.go.kr/health
통영시보건소,보건소,경상남도통영시안개4길108,
통영정신건강의학과의원,의원,경상남도통영시중앙로2894층402호(북신동그랜드빌딩),
통통샤인정신건강의학과의원,의원,부산광역시부산진구가야대로7753층(부전동),
튼튼어린이병원,병원,경기도의정부시평화로647미건메디컬프라자지하123층(의정부동),
파란마음,정신재활시설,서울특별시은평구갈현로33길32201호,saramsarang.or.kr
파랑새둥지,정신요양시설,충청남도아산시신창면온천대로842번길111,www.psnest.co.kr
파주시보건소,보건소,경기도파주시후곡로13,
파주시정신건강복지센터(부설)자살예방센터,자살예방센터,경기도파주시봉천로68파주건강증진센터1층,www.pajumind.org
파주정신건강의학과의원,의원,경기도파주시청암로17번길33506호(목동동현대메디컬프라자),
판교정신건강의학과의원,의원,경기도성남시분당구운중로122골드클래스503호(운중동),
펴나난정신건강의학과의원,의원,경상북도구미시야은로305A동5층501-1호(도량동),
편한마음정신건강의학과의원,의원,경기도광명시광명로9064층401호(광명동현대아이타워),
편한마음정신과의원,의원,서울특별시은평구서오릉로1403층(대조동),
평안한사랑병원,병원,경기도오산시수목원로606오산세교CL타워6층(세교동),
평온정신건강의학과의원,의원,서울특별시강동구양재대로14776층602호(길동삼환빌딩),
평온정신과의원,의원,경기도부천시경인로511502호(괴안동),
평창군보건소,보건소,강원도평창군평창읍중부로61,
평촌중앙병원,병원,경기도안양시동안구평촌대로223번길49(호계동),
평택시송탄보건소,보건소,경기도평택시서정로295북부보건복지센터,
평택시정신건강복지센터,기초정신건강복지센터,경기도평택시평택5호56평택보건소A동2층,pyeongtaek.go.kr/health
평택시평택보건소,보건소,경기도평택시비전동850(평택5로56),
평화의집,정신재활시설,강원도춘천시춘천로281번길14-6,http://blog.daum.net/peace20031106
평화정신재활시설,정신재활시설,서울특별시노원구노원로331평화종합사회복지관3층(중계동),www.phcmh.or.kr
포근한정신건강의학과의원,의원,부산광역시사상구사상로2463층(괘법동),
포천시보건소,보건소,경기도포천시포천로1612,
포천시정신건강복지센터,기초정신건강복지센터,경기도포천시포천로1612보건소3층,www.pocheonmind.com
포항성모병원,종합병원,경상북도포항시남구대잠동길17(대잠동),
포항시남구보건소,보건소,경상북도포항시남구동해안로6119,
포항시북구보건소,보건소,경상북도포항시북구삼흥로98,
포항시중독관리통합지원센터,중독관리통합지원센터,경상북도포항시북구삼흥로98,www.pohang.go.kr/iphhealth
포항시남구정신건강복지센터,기초정신건강복지센터,경상북도포항시남구동해안로6119번길,www.pohang.go.kr/ihealth
포항시북구정신건강복지센터,기초정신건강복지센터,경상북도포항시북구삼흥로98,www.pohang.go.kr/iphhealth
표경식정신건강의학과의원,의원,광주광역시북구동문대로1523층(두암동동강빌딩),
표인수신경정신과의원,의원,부산광역시부산진구중앙대로684(부전동),
표진인정신건강의학과의원,의원,서울특별시마포구백범로199206호(신공덕동메트로디오빌),
푸른고래정신건강의학과의원,의원,서울특별시도봉구도봉로150길432층207208호(방학동ESA아파트),
푸른마음정신건강의학과의원,의원,경기도과천시중앙로135(중앙동대상빌딩304호),
푸른마음정신과의원,의원,서울특별시광진구능동로50길8345층(중곡동),
푸른숲정신건강의학과의원,의원,부산광역시부산진구가야대로462-19층(개금동),
